"LVL_REFNIS","CD_REFNIS","CD_SUP_REFNIS","TX_REFNIS_DE","TX_REFNIS_FR","TX_REFNIS_NL","DT_VLDT_START","DT_VLDT_END"
"4","57050","57000","Marquain","Marquain","Marquain","01/01/1970","31/12/1976"
"4","57051","57000","Maubray","Maubray","Maubray","01/01/1970","31/12/1976"
"4","57052","57000","Maulde","Maulde","Maulde","01/01/1970","31/12/1976"
"4","57053","57000","Melles","Melles","Melles","01/01/1970","31/12/1976"
"4","57054","57000","Molenbaix","Molenbaix","Molenbaix","01/01/1970","31/12/1976"
"4","57055","57000","Montroeul-au-Bois","Montroeul-au-Bois","Montroeul-au-Bois","01/01/1970","31/12/1976"
"4","57056","57000","Mont-Saint-Aubert","Mont-Saint-Aubert","Mont-Saint-Aubert","01/01/1970","31/12/1976"
"4","57057","57000","Mourcourt","Mourcourt","Mourcourt","01/01/1970","31/12/1976"
"4","57058","57000","Néchin","Néchin","Néchin","01/01/1970","31/12/1976"
"4","57059","57000","Obigies","Obigies","Obigies","01/01/1970","31/12/1976"
"4","57060","57000","Orcq","Orcq","Orcq","01/01/1970","31/12/1976"
"4","57061","57000","Orroir","Orroir","Orroir","01/01/1970","31/12/1976"
"4","57062","57000","Pecq","Pecq","Pecq","01/01/1970","31/12/9999"
"4","57063","57000","Péronnes (Tournai)","Péronnes (Tournai)","Péronnes (Doornik)","01/01/1970","31/12/1976"
"4","57064","57000","Péruwelz","Péruwelz","Péruwelz","01/01/1970","31/12/9999"
"4","57065","57000","Pipaix","Pipaix","Pipaix","01/01/1970","31/12/1976"
"4","57066","57000","Popuelles","Popuelles","Popuelles","01/01/1970","31/12/1976"
"4","57067","57000","Pottes","Pottes","Pottes","01/01/1970","31/12/1976"
"4","57068","57000","Quartes","Quartes","Quartes","01/01/1970","31/12/1976"
"4","57069","57000","Ramegnies-Chin","Ramegnies-Chin","Ramegnies-Chin","01/01/1970","31/12/1976"
"4","57070","57000","Rongy","Rongy","Rongy","01/01/1970","31/12/1976"
"4","57071","57000","Roucourt","Roucourt","Roucourt","01/01/1970","31/12/1976"
"4","57072","57000","Rumes","Rumes","Rumes","01/01/1970","31/12/9999"
"4","57073","57000","Rumillies","Rumillies","Rumillies","01/01/1970","31/12/1976"
"4","57074","57000","Russeignies","Russeignies","Rozenaken","01/01/1970","31/12/1976"
"4","57075","57000","Saint-Léger (Tournai)","Saint-Léger (Tournai)","Saint-Léger (Doornik)","01/01/1970","31/12/1976"
"4","57076","57000","Saint-Maur","Saint-Maur","Saint-Maur","01/01/1970","31/12/1976"
"4","57077","57000","Taintignies","Taintignies","Taintignies","01/01/1970","31/12/1976"
"4","57078","57000","Templeuve","Templeuve","Templeuve","01/01/1970","31/12/1976"
"4","57079","57000","Thieulain","Thieulain","Thieulain","01/01/1970","31/12/1976"
"4","57080","57000","Thimougies","Thimougies","Thimougies","01/01/1970","31/12/1976"
"4","57081","57000","Tournai","Tournai","Doornik","01/01/1970","31/12/9999"
"4","57082","57000","Vaulx (Tournai)","Vaulx (Tournai)","Vaulx (Doornik)","01/01/1970","31/12/1976"
"4","57083","57000","Velaines","Velaines","Velaines","01/01/1970","31/12/1976"
"4","57084","57000","Vezon","Vezon","Vezon","01/01/1970","31/12/1976"
"4","57085","57000","Warchin","Warchin","Warchin","01/01/1970","31/12/1976"
"4","57086","57000","Warcoing","Warcoing","Warcoing","01/01/1970","31/12/1976"
"4","57087","57000","Wasmes-Audemez-Briffoeil","Wasmes-Audemez-Briffoeil","Wasmes-Audemez-Briffoeil","01/01/1970","31/12/1976"
"4","57088","57000","Wattripont","Wattripont","Wattripont","01/01/1970","31/12/1970"
"4","57089","57000","Wez-Velvain","Wez-Velvain","Wez-Velvain","01/01/1970","31/12/1976"
"4","57090","57000","Wiers","Wiers","Wiers","01/01/1970","31/12/1976"
"4","57091","57000","Willaupuis","Willaupuis","Willaupuis","01/01/1970","31/12/1976"
"4","57092","57000","Willemeau","Willemeau","Willemeau","01/01/1970","31/12/1976"
"4","57093","57000","Brunehaut","Brunehaut","Brunehaut","01/01/1977","31/12/9999"
"4","57094","57000","Leuze-en-Hainaut","Leuze-en-Hainaut","Leuze-en-Hainaut","01/01/1977","31/12/9999"
"4","57095","57000","Mont-de-l’Enclus","Mont-de-l’Enclus","Mont-de-l’Enclus","01/01/1977","31/12/9999"
"4","57096","57000","Mouscron","Mouscron","Moeskroen","01/01/2019","31/12/9999"
"4","57097","57000","Comines-Warneton","Comines-Warneton","Komen-Waasten","01/01/2019","31/12/9999"
"4","58001","58000","La Louvière","La Louvière","La Louvière","01/01/2019","31/12/9999"
"4","58002","58000","Binche","Binche","Binche","01/01/2019","31/12/9999"
"4","58003","58000","Estinnes","Estinnes","Estinnes","01/01/2019","31/12/9999"
"4","58004","58000","Morlanwelz","Morlanwelz","Morlanwelz","01/01/2019","31/12/9999"
"4","61001","61000","Abée","Abée","Abée","01/01/1970","31/12/1976"
"4","61002","61000","Aineffe","Aineffe","Aineffe","01/01/1970","31/12/1976"
"4","61003","61000","Amay","Amay","Amay","01/01/1970","31/12/9999"
"4","61004","61000","Ampsin","Ampsin","Ampsin","01/01/1970","31/12/1976"
"4","61005","61000","Antheit","Antheit","Antheit","01/01/1970","31/12/1976"
"4","61006","61000","Bas-Oha","Bas-Oha","Bas-Oha","01/01/1970","31/12/1976"
"4","61007","61000","Ben-Ahin","Ben-Ahin","Ben-Ahin","01/01/1970","31/12/1976"
"4","61008","61000","Bois-et-Borsu","Bois-et-Borsu","Bois-et-Borsu","01/01/1970","31/12/1976"
"4","61009","61000","Borlez","Borlez","Borlez","01/01/1970","31/12/1970"
"4","61010","61000","Burdinne","Burdinne","Burdinne","01/01/1970","31/12/9999"
"4","61011","61000","Chapon-Seraing","Chapon-Seraing","Chapon-Seraing","01/01/1970","31/12/1976"
"4","61012","61000","Clavier","Clavier","Clavier","01/01/1970","31/12/9999"
"4","61013","61000","Clermont (Huy)","Clermont (Huy)","Clermont (Hoei)","01/01/1972","31/12/1976"
"4","61013","61000","Clermont (Huy)","Clermont (Huy)","Clermont (Hoei)","01/01/1970","31/12/1971"
"4","61014","61000","Comblain-Fairon","Comblain-Fairon","Comblain-Fairon","01/01/1970","31/12/1976"
"4","61015","61000","Couthuin","Couthuin","Couthuin","01/01/1970","31/12/1976"
"4","61016","61000","Ehein","Ehein","Ehein","01/01/1970","31/12/1976"
"4","61017","61000","Ellemelle","Ellemelle","Ellemelle","01/01/1970","31/12/1976"
"4","61018","61000","Ernonheid","Ernonheid","Ernonheid","01/01/1970","31/12/1976"
"4","61019","61000","Ferrières","Ferrières","Ferrières","01/01/1970","31/12/9999"
"4","61020","61000","Filot","Filot","Filot","01/01/1970","31/12/1976"
"4","61021","61000","Fize-Fontaine","Fize-Fontaine","Fize-Fontaine","01/01/1970","31/12/1976"
"4","61022","61000","Flone","Flone","Flone","01/01/1970","31/12/1976"
"4","61023","61000","Fraiture","Fraiture","Fraiture","01/01/1970","31/12/1976"
"4","61024","61000","Hamoir","Hamoir","Hamoir","01/01/1970","31/12/9999"
"4","61025","61000","Hanneche","Hanneche","Hanneche","01/01/1970","31/12/1976"
"4","61026","61000","Harze","Harze","Harze","01/01/1970","31/12/1976"
"4","61027","61000","Hermalle-sous-Huy","Hermalle-sous-Huy","Hermalle-sous-Huy","01/01/1970","31/12/1976"
"4","61028","61000","Héron","Héron","Héron","01/01/1970","31/12/9999"
"4","61029","61000","Hody","Hody","Hody","01/01/1970","31/12/1976"
"4","61030","61000","Huccorgne","Huccorgne","Huccorgne","01/01/1970","31/12/1976"
"4","61031","61000","Huy","Huy","Hoei","01/01/1970","31/12/9999"
"4","61032","61000","Jehay-Bodegnée","Jehay-Bodegnée","Jehay-Bodegnée","01/01/1970","31/12/1976"
"4","61033","61000","Lamontzée","Lamontzée","Lamontzée","01/01/1970","31/12/1976"
"4","61034","61000","Landenne","Landenne","Landenne","01/01/1970","31/12/1976"
"4","61035","61000","Lavoir","Lavoir","Lavoir","01/01/1970","31/12/1976"
"4","61036","61000","Les Avins","Les Avins","Les Avins","01/01/1970","31/12/1976"
"4","61037","61000","Les Waleffes","Les Waleffes","Les Waleffes","01/01/1970","31/12/1970"
"4","61038","61000","Lorce","Lorce","Lorce","01/01/1970","31/12/1976"
"4","61039","61000","Marchin","Marchin","Marchin","01/01/1970","31/12/9999"
"4","61040","61000","Marneffe","Marneffe","Marneffe","01/01/1970","31/12/1976"
"4","61041","61000","Modave","Modave","Modave","01/01/1970","31/12/9999"
"4","61042","61000","Moha","Moha","Moha","01/01/1970","31/12/1976"
"4","61043","61000","Nandrin","Nandrin","Nandrin","01/01/1970","31/12/9999"
"4","61044","61000","Neuville-en-Condroz","Neuville-en-Condroz","Neuville-en-Condroz","01/01/1970","31/12/1976"
"4","61045","61000","Ocquier","Ocquier","Ocquier","01/01/1970","31/12/1976"
"4","61046","61000","Ombret-Rawsa","Ombret-Rawsa","Ombret-Rawsa","01/01/1970","31/12/1976"
"4","61047","61000","Oteppe","Oteppe","Oteppe","01/01/1970","31/12/1976"
"4","61048","61000","Ouffet","Ouffet","Ouffet","01/01/1970","31/12/9999"
"4","61049","61000","Outrelouxhe","Outrelouxhe","Outrelouxhe","01/01/1970","31/12/1976"
"4","61050","61000","Pailhe","Pailhe","Pailhe","01/01/1970","31/12/1976"
"4","61051","61000","Poulseur","Poulseur","Poulseur","01/01/1970","31/12/1976"
"4","61052","61000","Ramelot","Ramelot","Ramelot","01/01/1970","31/12/1976"
"4","61053","61000","Saint-Séverin","Saint-Séverin","Saint-Séverin","01/01/1970","31/12/1976"
"4","61054","61000","Seilles","Seilles","Seilles","01/01/1970","31/12/1976"
"4","61055","61000","Seny","Seny","Seny","01/01/1970","31/12/1976"
"4","61056","61000","Seraing-le-Château","Seraing-le-Château","Seraing-le-Château","01/01/1970","31/12/1976"
"4","61057","61000","Soheit-Tinlot","Soheit-Tinlot","Soheit-Tinlot","01/01/1970","31/12/1976"
"4","61058","61000","Strée (Huy)","Strée (Huy)","Strée (Hoei)","01/01/1970","31/12/1976"
"4","61059","61000","Tavier","Tavier","Tavier","01/01/1970","31/12/1976"
"4","61060","61000","Terwagne","Terwagne","Terwagne","01/01/1970","31/12/1976"
"4","61061","61000","Tihange","Tihange","Tihange","01/01/1970","31/12/1976"
"4","61062","61000","Vaux-et-Borset","Vaux-et-Borset","Vaux-et-Borset","01/01/1970","31/12/1976"
"4","61063","61000","Verlaine","Verlaine","Verlaine","01/01/1970","31/12/9999"
"4","61064","61000","Vierset-Barse","Vierset-Barse","Vierset-Barse","01/01/1970","31/12/1976"
"4","61065","61000","Vieuxville","Vieuxville","Vieuxville","01/01/1970","31/12/1976"
"4","61066","61000","Vieux-Waleffe","Vieux-Waleffe","Vieux-Waleffe","01/01/1970","31/12/1976"
"4","61067","61000","Villers-aux-Tours","Villers-aux-Tours","Villers-aux-Tours","01/01/1970","31/12/1976"
"4","61068","61000","Villers-Le-Bouillet","Villers-Le-Bouillet","Villers-Le-Bouillet","01/01/1970","31/12/9999"
"4","61069","61000","Villers-le-Temple","Villers-le-Temple","Villers-le-Temple","01/01/1970","31/12/1976"
"4","61070","61000","Vinalmont","Vinalmont","Vinalmont","01/01/1970","31/12/1976"
"4","61071","61000","Vyle-et-Tharoul","Vyle-et-Tharoul","Vyle-et-Tharoul","01/01/1970","31/12/1976"
"4","61072","61000","Wanze","Wanze","Wanze","01/01/1970","31/12/9999"
"4","61073","61000","Waret-l’Evêque","Waret-l’Evêque","Waret-l’Evêque","01/01/1970","31/12/1976"
"4","61074","61000","Warnant-Dreye","Warnant-Dreye","Warnant-Dreye","01/01/1970","31/12/1976"
"4","61075","61000","Warzée","Warzée","Warzée","01/01/1970","31/12/1976"
"4","61076","61000","Werbomont","Werbomont","Werbomont","01/01/1970","31/12/1976"
"4","61077","61000","Xhoris","Xhoris","Xhoris","01/01/1970","31/12/1976"
"4","61078","61000","Yernee-Fraineux","Yernee-Fraineux","Yernee-Fraineux","01/01/1970","31/12/1976"
"4","61079","61000","Anthisnes","Anthisnes","Anthisnes","01/01/1977","31/12/9999"
"4","61080","61000","Engis","Engis","Engis","01/01/1977","31/12/9999"
"4","61081","61000","Tinlot","Tinlot","Tinlot","01/01/1977","31/12/9999"
"4","62001","62000","Alleur","Alleur","Alleur","01/01/1970","31/12/1976"
"4","62002","62000","Angleur","Angleur","Angleur","01/01/1970","31/12/1976"
"4","62003","62000","Ans","Ans","Ans","01/01/1970","31/12/9999"
"4","62004","62000","Anthisnes","Anthisnes","Anthisnes","01/01/1970","31/12/1976"
"4","62005","62000","Argenteau","Argenteau","Argenteau","01/01/1970","31/12/1976"
"4","62006","62000","Awans","Awans","Awans","01/01/1970","31/12/9999"
"4","62007","62000","Awirs","Awirs","Awirs","01/01/1970","31/12/1976"
"4","62008","62000","Ayeneux","Ayeneux","Ayeneux","01/01/1970","31/12/1976"
"4","62009","62000","Aywaille","Aywaille","Aywaille","01/01/1970","31/12/9999"
"4","62010","62000","Barchon","Barchon","Barchon","01/01/1970","31/12/1976"
"4","62011","62000","Bassenge","Bassenge","Bitsingen","01/01/1970","31/12/9999"
"4","62012","62000","Beaufays","Beaufays","Beaufays","01/01/1970","31/12/1976"
"4","62013","62000","Bellaire","Bellaire","Bellaire","01/01/1970","31/12/1976"
"4","62014","62000","Berneau","Berneau","Berneau","01/01/1970","31/12/1976"
"4","62015","62000","Beyne-Heusay","Beyne-Heusay","Beyne-Heusay","01/01/1970","31/12/9999"
"4","62016","62000","Bierset","Bierset","Bierset","01/01/1970","31/12/1976"
"4","62017","62000","Boirs","Boirs","Boirs","01/01/1970","31/12/1976"
"4","62018","62000","Bombaye","Bombaye","Bolbeek","01/01/1970","31/12/1976"
"4","62019","62000","Boncelles","Boncelles","Boncelles","01/01/1970","31/12/1976"
"4","62020","62000","Bressoux","Bressoux","Bressoux","01/01/1970","31/12/1976"
"4","62021","62000","Cerexhe-Heuseux","Cerexhe-Heuseux","Cerexhe-Heuseux","01/01/1970","31/12/1976"
"4","62022","62000","Chaudfontaine","Chaudfontaine","Chaudfontaine","01/01/1970","31/12/9999"
"4","62023","62000","Chênée","Chênée","Chênée","01/01/1970","31/12/1976"
"4","62024","62000","Cheratte","Cheratte","Cheratte","01/01/1970","31/12/1976"
"4","62026","62000","Comblain-au-Pont","Comblain-au-Pont","Comblain-au-Pont","01/01/1970","31/12/9999"
"4","62027","62000","Dalhem","Dalhem","Dalhem","01/01/1970","31/12/9999"
"4","62028","62000","Dolembreux","Dolembreux","Dolembreux","01/01/1970","31/12/1976"
"4","62029","62000","Eben-Emael","Eben-Emael","Eben-Emael","01/01/1970","31/12/1976"
"4","62030","62000","Embourg","Embourg","Embourg","01/01/1970","31/12/1976"
"4","62031","62000","Engis","Engis","Engis","01/01/1970","31/12/1976"
"4","62032","62000","Esneux","Esneux","Esneux","01/01/1970","31/12/9999"
"4","62033","62000","Evegnee-Tignée","Evegnee-Tignée","Evegnee-Tignée","01/01/1970","31/12/1976"
"4","62034","62000","Feneur","Feneur","Feneur","01/01/1970","31/12/1976"
"4","62035","62000","Fexhe-Slins","Fexhe-Slins","Fexhe-Slins","01/01/1970","31/12/1976"
"4","62036","62000","Flémalle-Grande","Flémalle-Grande","Flémalle-Grande","01/01/1970","31/12/1976"
"4","62037","62000","Flémalle-Haute","Flémalle-Haute","Flémalle-Haute","01/01/1970","31/12/1976"
"4","62038","62000","Fléron","Fléron","Fléron","01/01/1970","31/12/9999"
"4","62039","62000","Fooz","Fooz","Fooz","01/01/1970","31/12/1976"
"4","62040","62000","Foret","Foret","Foret","01/01/1970","31/12/1976"
"4","62041","62000","Fraipont","Fraipont","Fraipont","01/01/1970","31/12/1976"
"4","62042","62000","Glain","Glain","Glain","01/01/1970","31/12/1976"
"4","62044","62000","Glons","Glons","Glaaien","01/01/1970","31/12/1976"
"4","62045","62000","Gomze-Andoumont","Gomze-Andoumont","Gomze-Andoumont","01/01/1970","31/12/1976"
"4","62046","62000","Grâce-Berleur","Grâce-Berleur","Grâce-Berleur","01/01/1970","31/12/1971"
"4","62047","62000","Grivegnée","Grivegnée","Grivegnée","01/01/1970","31/12/1976"
"4","62048","62000","Haccourt","Haccourt","Haccourt","01/01/1970","31/12/1976"
"4","62049","62000","Hermalle-sous-Argenteau","Hermalle-sous-Argenteau","Hermalle-sous-Argenteau","01/01/1970","31/12/1976"
"4","62050","62000","Hermée","Hermée","Hermée","01/01/1970","31/12/1976"
"4","62051","62000","Herstal","Herstal","Herstal","01/01/1970","31/12/9999"
"4","62052","62000","Heure-le-Romain","Heure-le-Romain","Heure-le-Romain","01/01/1970","31/12/1976"
"4","62053","62000","Hognoul","Hognoul","Hognoul","01/01/1970","31/12/1976"
"4","62054","62000","Hollogne-aux-Pierres","Hollogne-aux-Pierres","Hollogne-aux-Pierres","01/01/1970","31/12/1971"
"4","62055","62000","Horion-Hozemont","Horion-Hozemont","Horion-Hozemont","01/01/1970","31/12/1976"
"4","62056","62000","Housse","Housse","Housse","01/01/1970","31/12/1976"
"4","62057","62000","Houtain-Saint-Siméon","Houtain-Saint-Siméon","Houtain-Saint-Siméon","01/01/1970","31/12/1976"
"4","62058","62000","Jemeppe (Lüttich)","Jemeppe (Liège)","Jemeppe (Luik)","01/01/1970","31/12/1976"
"4","62059","62000","Jupille-sur-Meuse","Jupille-sur-Meuse","Jupille-sur-Meuse","01/01/1970","31/12/1976"
"4","62060","62000","Juprelle","Juprelle","Juprelle","01/01/1970","31/12/9999"
"4","62061","62000","Lanaye","Lanaye","Ternaaien","01/01/1970","31/12/1976"
"4","62062","62000","Lantin","Lantin","Lantin","01/01/1970","31/12/1976"
"4","62063","62000","Lüttich","Liège","Luik","01/01/1970","31/12/9999"
"4","62064","62000","Liers","Liers","Liers","01/01/1970","31/12/1976"
"4","62065","62000","Lixhe","Lixhe","Lieze","01/01/1970","31/12/1976"
"4","62066","62000","Loncin","Loncin","Loncin","01/01/1970","31/12/1976"
"4","62067","62000","Louveigne","Louveigne","Louveigne","01/01/1970","31/12/1976"
"4","62068","62000","Magnée","Magnée","Magnée","01/01/1970","31/12/1976"
"4","62069","62000","Melen","Melen","Melen","01/01/1970","31/12/1976"
"4","62070","62000","Micheroux","Micheroux","Micheroux","01/01/1970","31/12/1976"
"4","62071","62000","Milmort","Milmort","Milmort","01/01/1970","31/12/1976"
"4","62072","62000","Mons-lez-Liège","Mons-lez-Liège","Mons-lez-Liège","01/01/1970","31/12/1976"
"4","62073","62000","Montegnée","Montegnée","Montegnée","01/01/1970","31/12/1976"
"4","62074","62000","Mortier","Mortier","Mortier","01/01/1970","31/12/1976"
"4","62075","62000","Mortroux","Mortroux","Mortroux","01/01/1970","31/12/1976"
"4","62076","62000","Nessonvaux","Nessonvaux","Nessonvaux","01/01/1970","31/12/1976"
"4","62077","62000","Othée","Othée","Elch","01/01/1970","31/12/1976"
"4","62078","62000","Ougrée","Ougrée","Ougrée","01/01/1970","31/12/1976"
"4","62079","62000","Oupeye","Oupeye","Oupeye","01/01/1970","31/12/9999"
"4","62080","62000","Paifve","Paifve","Paifve","01/01/1970","31/12/1976"
"4","62081","62000","Plainevaux","Plainevaux","Plainevaux","01/01/1970","31/12/1976"
"4","62082","62000","Queue-du-Bois","Queue-du-Bois","Queue-du-Bois","01/01/1970","31/12/1976"
"4","62083","62000","Ivoz-Ramet","Ivoz-Ramet","Ivoz-Ramet","01/01/1970","31/12/1976"
"4","62084","62000","Retinne","Retinne","Retinne","01/01/1970","31/12/1976"
"4","62085","62000","Richelle","Richelle","Richelle","01/01/1970","31/12/1976"
"4","62086","62000","Roclenge-sur-Geer","Roclenge-sur-Geer","Rukkelingen-aan-de-Jeker","01/01/1970","31/12/1976"
"4","62087","62000","Rocourt","Rocourt","Rocourt","01/01/1970","31/12/1976"
"4","62089","62000","Romsée","Romsée","Romsée","01/01/1970","31/12/1976"
"4","62090","62000","Rotheux-Rimière","Rotheux-Rimière","Rotheux-Rimière","01/01/1970","31/12/1976"
"4","62091","62000","Rouvreux","Rouvreux","Rouvreux","01/01/1970","31/12/1976"
"4","62092","62000","Saint-André","Saint-André","Saint-André","01/01/1970","31/12/1976"
"4","62093","62000","Saint-Nicolas (Lüttich)","Saint-Nicolas (Liège)","Saint-Nicolas (Luik)","01/01/1970","31/12/9999"
"4","62094","62000","Saint-Remy (Lüttich)","Saint-Remy (Liège)","Saint-Remy (Luik)","01/01/1970","31/12/1976"
"4","62095","62000","Saive","Saive","Saive","01/01/1970","31/12/1976"
"4","62096","62000","Seraing","Seraing","Seraing","01/01/1970","31/12/9999"
"4","62097","62000","Slins","Slins","Slins","01/01/1970","31/12/1976"
"4","62098","62000","Sougné-Remouchamps","Sougné-Remouchamps","Sougné-Remouchamps","01/01/1970","31/12/1976"
"4","62099","62000","Soumagne","Soumagne","Soumagne","01/01/1970","31/12/9999"
"4","62100","62000","Sprimont","Sprimont","Sprimont","01/01/1970","31/12/9999"
